zona,periodo,valor,url
Campanillas,2006 1T,1622.6956785946757,https://www.tinsa.es/precio-vivienda/andalucia/malaga/malaga/campanillas/
Campanillas,2006 2T,1657.4157665031871,https://www.tinsa.es/precio-vivienda/andalucia/malaga/malaga/campanillas/
Campanillas,2006 3T,1743.780340887312,https://www.tinsa.es/precio-vivienda/andalucia/malaga/malaga/campanillas/
Campanillas,2006 4T,1849.891149981572,https://www.tinsa.es/precio-vivienda/andalucia/malaga/malaga/campanillas/
Campanillas,2007 1T,1911.8739192151763,https://www.tinsa.es/precio-vivienda/andalucia/malaga/malaga/campanillas/
Campanillas,2007 2T,1968.9249701051488,https://www.tinsa.es/precio-vivienda/andalucia/malaga/malaga/campanillas/
Campanillas,2007 3T,1970.878067012049,https://www.tinsa.es/precio-vivienda/andalucia/malaga/malaga/campanillas/
Campanillas,2007 4T,1999.7336354392137,https://www.tinsa.es/precio-vivienda/andalucia/malaga/malaga/campanillas/
Campanillas,2008 1T,1978.5957684485652,https://www.tinsa.es/precio-vivienda/andalucia/malaga/malaga/campanillas/
Campanillas,2008 2T,1988.5613117641708,https://www.tinsa.es/precio-vivienda/andalucia/malaga/malaga/campanillas/
